{'loss': 4.5358, 'grad_norm': 41.35681915283203, 'learning_rate': 1.5976331360946746e-05, 'epoch': 0.01}
{'loss': 0.0951, 'grad_norm': 0.9926252961158752, 'learning_rate': 2.2050832493511793e-05, 'epoch': 4.98}
{'loss': 0.1012, 'grad_norm': 1.2585101127624512, 'learning_rate': 2.1600938763321612e-05, 'epoch': 5.0}                                                     
{'loss': 0.0724, 'grad_norm': 0.8976502418518066, 'learning_rate': 2.1155325616260903e-05, 'epoch': 5.01}
{'loss': 0.0651, 'grad_norm': 1.8183478116989136, 'learning_rate': 2.071400790823346e-05, 'epoch': 5.02}
{'loss': 0.07, 'grad_norm': 0.9321641325950623, 'learning_rate': 2.027700035194147e-05, 'epoch': 5.03}
{'loss': 0.0633, 'grad_norm': 1.4665701389312744, 'learning_rate': 1.9844317516394614e-05, 'epoch': 5.04}
{'loss': 0.0752, 'grad_norm': 1.2378429174423218, 'learning_rate': 1.9415973826424623e-05, 'epoch': 5.05}
{'loss': 0.075, 'grad_norm': 0.7394701242446899, 'learning_rate': 1.8991983562204194e-05, 'epoch': 5.06}
{'loss': 0.0625, 'grad_norm': 0.8170478343963623, 'learning_rate': 1.8572360858771014e-05, 'epoch': 5.07}
{'loss': 0.0662, 'grad_norm': 1.0675727128982544, 'learning_rate': 1.8157119705556546e-05, 'epoch': 5.08}
{'loss': 0.0795, 'grad_norm': 1.4657913446426392, 'learning_rate': 1.774627394591965e-05, 'epoch': 5.09}
{'loss': 0.0574, 'grad_norm': 1.8107057809829712, 'learning_rate': 1.7339837276684916e-05, 'epoch': 5.1}
{'loss': 0.0797, 'grad_norm': 1.7316819429397583, 'learning_rate': 1.6937823247686215e-05, 'epoch': 5.11}
{'loss': 0.0702, 'grad_norm': 1.1883151531219482, 'learning_rate': 1.6540245261314968e-05, 'epoch': 5.12}
{'loss': 0.0692, 'grad_norm': 1.4042171239852905, 'learning_rate': 1.6147116572073178e-05, 'epoch': 5.13}
{'loss': 0.0929, 'grad_norm': 1.0075392723083496, 'learning_rate': 1.5758450286131746e-05, 'epoch': 5.14}
{'loss': 0.0813, 'grad_norm': 1.290427565574646, 'learning_rate': 1.5374259360893394e-05, 'epoch': 5.16}
{'loss': 0.0716, 'grad_norm': 0.8284062743186951, 'learning_rate': 1.4994556604560715e-05, 'epoch': 5.17}
{'loss': 0.0595, 'grad_norm': 1.4742028713226318, 'learning_rate': 1.461935467570925e-05, 'epoch': 5.18}
{'loss': 0.0787, 'grad_norm': 1.9008824825286865, 'learning_rate': 1.4248666082865445e-05, 'epoch': 5.19}
{'loss': 0.0673, 'grad_norm': 2.11493182182312, 'learning_rate': 1.3882503184089444e-05, 'epoch': 5.2}
{'loss': 0.0703, 'grad_norm': 1.104157567024231, 'learning_rate': 1.3520878186563477e-05, 'epoch': 5.21}
{'loss': 0.0562, 'grad_norm': 0.8171614408493042, 'learning_rate': 1.3163803146184592e-05, 'epoch': 5.22}
{'loss': 0.0663, 'grad_norm': 1.146203637123108, 'learning_rate': 1.2811289967162808e-05, 'epoch': 5.23}
{'loss': 0.0797, 'grad_norm': 0.8967746496200562, 'learning_rate': 1.2463350401624278e-05, 'epoch': 5.24}
{'loss': 0.0697, 'grad_norm': 0.7740094065666199, 'learning_rate': 1.2119996049219528e-05, 'epoch': 5.25}
{'loss': 0.0692, 'grad_norm': 0.7547867298126221, 'learning_rate': 1.1781238356736622e-05, 'epoch': 5.26}
{'loss': 0.0724, 'grad_norm': 1.070400357246399, 'learning_rate': 1.1447088617719746e-05, 'epoch': 5.27}
{'loss': 0.0675, 'grad_norm': 1.1592215299606323, 'learning_rate': 1.11175579720925e-05, 'epoch': 5.28}
{'loss': 0.0598, 'grad_norm': 1.0060617923736572, 'learning_rate': 1.0792657405786598e-05, 'epoch': 5.29}
{'loss': 0.0682, 'grad_norm': 1.8752092123031616, 'learning_rate': 1.0472397750375693e-05, 'epoch': 5.31}
{'loss': 0.0601, 'grad_norm': 0.8649977445602417, 'learning_rate': 1.0156789682714106e-05, 'epoch': 5.32}
{'loss': 0.0722, 'grad_norm': 1.5853734016418457, 'learning_rate': 9.845843724581066e-06, 'epoch': 5.33}
{'loss': 0.056, 'grad_norm': 1.44452702999115, 'learning_rate': 9.539570242329798e-06, 'epoch': 5.34}
{'loss': 0.0664, 'grad_norm': 1.5826396942138672, 'learning_rate': 9.237979446541898e-06, 'epoch': 5.35}
{'loss': 0.0623, 'grad_norm': 0.7859631776809692, 'learning_rate': 8.941081391687177e-06, 'epoch': 5.36}
{'loss': 0.0636, 'grad_norm': 1.0096173286437988, 'learning_rate': 8.64888597578815e-06, 'epoch': 5.37}
{'loss': 0.0745, 'grad_norm': 2.1824264526367188, 'learning_rate': 8.361402940090211e-06, 'epoch': 5.38}
{'loss': 0.0668, 'grad_norm': 2.281510591506958, 'learning_rate': 8.07864186873694e-06, 'epoch': 5.39}
{'loss': 0.0624, 'grad_norm': 1.5771437883377075, 'learning_rate': 7.800612188450473e-06, 'epoch': 5.4}
{'loss': 0.0689, 'grad_norm': 1.0619038343429565, 'learning_rate': 7.527323168217236e-06, 'epoch': 5.41}
{'loss': 0.0633, 'grad_norm': 0.5226402878761292, 'learning_rate': 7.258783918978966e-06, 'epoch': 5.42}
{'loss': 0.0658, 'grad_norm': 0.7510946393013, 'learning_rate': 6.995003393329046e-06, 'epoch': 5.43}
{'loss': 0.0674, 'grad_norm': 0.8687808513641357, 'learning_rate': 6.735990385213897e-06, 'epoch': 5.44}
{'loss': 0.0592, 'grad_norm': 1.6371747255325317, 'learning_rate': 6.48175352963991e-06, 'epoch': 5.45}
{'loss': 0.0776, 'grad_norm': 1.3160451650619507, 'learning_rate': 6.232301302385534e-06, 'epoch': 5.47}
{'loss': 0.0726, 'grad_norm': 1.208316683769226, 'learning_rate': 5.9876420197186585e-06, 'epoch': 5.48}
{'loss': 0.07, 'grad_norm': 0.8273276090621948, 'learning_rate': 5.747783838119474e-06, 'epoch': 5.49}
{'loss': 0.0637, 'grad_norm': 1.2234801054000854, 'learning_rate': 5.512734754008541e-06, 'epoch': 5.5}
{'loss': 0.0777, 'grad_norm': 0.7833093404769897, 'learning_rate': 5.282502603480032e-06, 'epoch': 5.51}
{'loss': 0.0693, 'grad_norm': 0.9856007695198059, 'learning_rate': 5.057095062040678e-06, 'epoch': 5.52}
{'loss': 0.0734, 'grad_norm': 1.3987013101577759, 'learning_rate': 4.836519644353887e-06, 'epoch': 5.53}
{'loss': 0.0663, 'grad_norm': 0.8553750514984131, 'learning_rate': 4.620783703989045e-06, 'epoch': 5.54}
{'loss': 0.0561, 'grad_norm': 1.4039665460586548, 'learning_rate': 4.409894433176514e-06, 'epoch': 5.55}
{'loss': 0.0799, 'grad_norm': 1.1556185483932495, 'learning_rate': 4.203858862567838e-06, 'epoch': 5.56}
{'loss': 0.0644, 'grad_norm': 0.9491709470748901, 'learning_rate': 4.002683861001266e-06, 'epoch': 5.57}
{'loss': 0.0603, 'grad_norm': 1.2438467741012573, 'learning_rate': 3.806376135272882e-06, 'epoch': 5.58}
{'loss': 0.0604, 'grad_norm': 1.0740816593170166, 'learning_rate': 3.6149422299129373e-06, 'epoch': 5.59}
{'loss': 0.0647, 'grad_norm': 2.1374897956848145, 'learning_rate': 3.4283885269676235e-06, 'epoch': 5.6}
{'loss': 0.0698, 'grad_norm': 0.6463128328323364, 'learning_rate': 3.24672124578646e-06, 'epoch': 5.62}
{'loss': 0.0767, 'grad_norm': 1.946138620376587, 'learning_rate': 3.069946442814758e-06, 'epoch': 5.63}
{'loss': 0.0673, 'grad_norm': 2.25801420211792, 'learning_rate': 2.8980700113919175e-06, 'epoch': 5.64}
{'loss': 0.064, 'grad_norm': 0.8722898364067078, 'learning_rate': 2.731097681554767e-06, 'epoch': 5.65}
{'loss': 0.0607, 'grad_norm': 1.2777403593063354, 'learning_rate': 2.5690350198466157e-06, 'epoch': 5.66}
{'loss': 0.0596, 'grad_norm': 0.761563777923584, 'learning_rate': 2.411887429131737e-06, 'epoch': 5.67}
{'loss': 0.0699, 'grad_norm': 2.055657386779785, 'learning_rate': 2.2596601484151266e-06, 'epoch': 5.68}
{'loss': 0.0689, 'grad_norm': 0.7198450565338135, 'learning_rate': 2.112358252667912e-06, 'epoch': 5.69}
{'loss': 0.0664, 'grad_norm': 1.1770944595336914, 'learning_rate': 1.9699866526581675e-06, 'epoch': 5.7}
{'loss': 0.061, 'grad_norm': 0.8695796132087708, 'learning_rate': 1.832550094787183e-06, 'epoch': 5.71}
{'loss': 0.0578, 'grad_norm': 1.1447851657867432, 'learning_rate': 1.7000531609312362e-06, 'epoch': 5.72}
{'loss': 0.0762, 'grad_norm': 1.520010232925415, 'learning_rate': 1.5725002682887678e-06, 'epoch': 5.73}
{'loss': 0.0604, 'grad_norm': 1.1718335151672363, 'learning_rate': 1.4498956692332974e-06, 'epoch': 5.74}
{'loss': 0.0688, 'grad_norm': 1.1964997053146362, 'learning_rate': 1.3322434511714552e-06, 'epoch': 5.75}
{'loss': 0.0602, 'grad_norm': 0.9224010705947876, 'learning_rate': 1.2195475364068397e-06, 'epoch': 5.77}
{'loss': 0.0724, 'grad_norm': 1.5612659454345703, 'learning_rate': 1.1118116820092393e-06, 'epoch': 5.78}
{'loss': 0.0717, 'grad_norm': 2.677487850189209, 'learning_rate': 1.0090394796893164e-06, 'epoch': 5.79}
{'loss': 0.0596, 'grad_norm': 0.9726476669311523, 'learning_rate': 9.112343556789526e-07, 'epoch': 5.8}
{'loss': 0.0639, 'grad_norm': 0.8168578147888184, 'learning_rate': 8.183995706169899e-07, 'epoch': 5.81}
{'loss': 0.067, 'grad_norm': 1.4805139303207397, 'learning_rate': 7.305382194404685e-07, 'epoch': 5.82}
{'loss': 0.0794, 'grad_norm': 0.9669440984725952, 'learning_rate': 6.476532312815419e-07, 'epoch': 5.83}
{'loss': 0.0698, 'grad_norm': 0.9543367624282837, 'learning_rate': 5.697473693697884e-07, 'epoch': 5.84}
{'loss': 0.062, 'grad_norm': 0.9278402924537659, 'learning_rate': 4.968232309400689e-07, 'epoch': 5.85}
{'loss': 0.0691, 'grad_norm': 1.335858702659607, 'learning_rate': 4.2888324714594466e-07, 'epoch': 5.86}
{'loss': 0.0646, 'grad_norm': 1.1947704553604126, 'learning_rate': 3.65929682978644e-07, 'epoch': 5.87}
{'loss': 0.0712, 'grad_norm': 1.516008973121643, 'learning_rate': 3.0796463719157116e-07, 'epoch': 5.88}
{'loss': 0.0631, 'grad_norm': 1.4356282949447632, 'learning_rate': 2.5499004223031305e-07, 'epoch': 5.89}
{'loss': 0.0685, 'grad_norm': 1.1251074075698853, 'learning_rate': 2.070076641681573e-07, 'epoch': 5.9}
{'loss': 0.0736, 'grad_norm': 1.170756459236145, 'learning_rate': 1.640191026473392e-07, 'epoch': 5.92}
{'loss': 0.0632, 'grad_norm': 1.671847939491272, 'learning_rate': 1.2602579082561792e-07, 'epoch': 5.93}
{'loss': 0.0646, 'grad_norm': 0.7649388909339905, 'learning_rate': 9.302899532853126e-08, 'epoch': 5.94}
{'loss': 0.0659, 'grad_norm': 1.9850021600723267, 'learning_rate': 6.502981620714609e-08, 'epoch': 5.95}
{'loss': 0.0639, 'grad_norm': 1.1771236658096313, 'learning_rate': 4.2029186901421097e-08, 'epoch': 5.96}
{'loss': 0.0735, 'grad_norm': 1.3797223567962646, 'learning_rate': 2.4027874209081588e-08, 'epoch': 5.97}
{'loss': 0.059, 'grad_norm': 1.6380352973937988, 'learning_rate': 1.1026478260006688e-08, 'epoch': 5.98}
{'loss': 0.0647, 'grad_norm': 1.7602007389068604, 'learning_rate': 3.0254324962786235e-09, 'epoch': 5.99}
{'loss': 0.0727, 'grad_norm': 2.7905685901641846, 'learning_rate': 2.5003657710964685e-11, 'epoch': 6.0}
{'train_runtime': 11308.146, 'train_samples_per_second': 3.965, 'train_steps_per_second': 0.496, 'train_loss': 0.28692545851496665, 'epoch': 6.0}
