
[2025-12-06 14:13:36,503] [INFO] [real_accelerator.py:260:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2025-12-06 14:13:38,060] [INFO] [logging.py:107:log_dist] [Rank -1] [TorchCheckpointEngine] Initialized with serialization = False
{'loss': 1.0517, 'grad_norm': 0.4312444031238556, 'learning_rate': 1.5976331360946746e-05, 'epoch': 0.01}
{'loss': 0.0156, 'grad_norm': 0.4069725275039673, 'learning_rate': 2.628998084252276e-05, 'epoch': 4.89}
{'loss': 0.0179, 'grad_norm': 0.35686296224594116, 'learning_rate': 2.5802253759241353e-05, 'epoch': 4.9}
{'loss': 0.0223, 'grad_norm': 0.4387894868850708, 'learning_rate': 2.5318667195151836e-05, 'epoch': 4.91}
{'loss': 0.0164, 'grad_norm': 0.23831981420516968, 'learning_rate': 2.4839237272120422e-05, 'epoch': 4.92}
{'loss': 0.0232, 'grad_norm': 0.272372841835022, 'learning_rate': 2.4363979973438664e-05, 'epoch': 4.93}
{'loss': 0.0262, 'grad_norm': 0.40126073360443115, 'learning_rate': 2.389291114329083e-05, 'epoch': 4.94}
{'loss': 0.0184, 'grad_norm': 0.3695434033870697, 'learning_rate': 2.3426046486225374e-05, 'epoch': 4.95}
{'loss': 0.0206, 'grad_norm': 0.39508700370788574, 'learning_rate': 2.2963401566631666e-05, 'epoch': 4.96}
{'loss': 0.0205, 'grad_norm': 0.350600004196167, 'learning_rate': 2.2504991808220862e-05, 'epoch': 4.97}
{'loss': 0.0207, 'grad_norm': 0.3636520206928253, 'learning_rate': 2.2050832493511793e-05, 'epoch': 4.98}
{'loss': 0.0203, 'grad_norm': 0.4682336151599884, 'learning_rate': 2.1600938763321612e-05, 'epoch': 5.0}
{'loss': 0.0117, 'grad_norm': 0.10742992907762527, 'learning_rate': 2.1155325616260903e-05, 'epoch': 5.01}
{'loss': 0.0078, 'grad_norm': 0.10086728632450104, 'learning_rate': 2.071400790823346e-05, 'epoch': 5.02}
{'loss': 0.0074, 'grad_norm': 0.1048949584364891, 'learning_rate': 2.027700035194147e-05, 'epoch': 5.03}
{'loss': 0.0066, 'grad_norm': 0.19365283846855164, 'learning_rate': 1.9844317516394614e-05, 'epoch': 5.04}
{'loss': 0.0087, 'grad_norm': 0.14475201070308685, 'learning_rate': 1.9415973826424623e-05, 'epoch': 5.05}
{'loss': 0.0072, 'grad_norm': 0.1573537439107895, 'learning_rate': 1.8991983562204194e-05, 'epoch': 5.06}
{'loss': 0.0067, 'grad_norm': 0.10349660366773605, 'learning_rate': 1.8572360858771014e-05, 'epoch': 5.07}
{'loss': 0.0049, 'grad_norm': 0.07283885776996613, 'learning_rate': 1.8157119705556546e-05, 'epoch': 5.08}
{'loss': 0.0072, 'grad_norm': 0.15021932125091553, 'learning_rate': 1.774627394591965e-05, 'epoch': 5.09}
{'loss': 0.0047, 'grad_norm': 0.1029561385512352, 'learning_rate': 1.7339837276684916e-05, 'epoch': 5.1}
{'loss': 0.0079, 'grad_norm': 0.2289380133152008, 'learning_rate': 1.6937823247686215e-05, 'epoch': 5.11}
{'loss': 0.007, 'grad_norm': 0.1307944655418396, 'learning_rate': 1.6540245261314968e-05, 'epoch': 5.12}
{'loss': 0.0045, 'grad_norm': 0.15733884274959564, 'learning_rate': 1.6147116572073178e-05, 'epoch': 5.13}
{'loss': 0.0096, 'grad_norm': 0.20344841480255127, 'learning_rate': 1.5758450286131746e-05, 'epoch': 5.14}
{'loss': 0.0066, 'grad_norm': 0.11852765083312988, 'learning_rate': 1.5374259360893394e-05, 'epoch': 5.16}
{'loss': 0.0081, 'grad_norm': 0.268934965133667, 'learning_rate': 1.4994556604560715e-05, 'epoch': 5.17}
{'loss': 0.0058, 'grad_norm': 0.1074516624212265, 'learning_rate': 1.461935467570925e-05, 'epoch': 5.18}
{'loss': 0.0078, 'grad_norm': 0.26210007071495056, 'learning_rate': 1.4248666082865445e-05, 'epoch': 5.19}
{'loss': 0.0063, 'grad_norm': 0.16198375821113586, 'learning_rate': 1.3882503184089444e-05, 'epoch': 5.2}
{'loss': 0.0047, 'grad_norm': 0.16246603429317474, 'learning_rate': 1.3520878186563477e-05, 'epoch': 5.21}
{'loss': 0.0049, 'grad_norm': 0.46902787685394287, 'learning_rate': 1.3163803146184592e-05, 'epoch': 5.22}
{'loss': 0.0047, 'grad_norm': 0.0628180131316185, 'learning_rate': 1.2811289967162808e-05, 'epoch': 5.23}
{'loss': 0.0079, 'grad_norm': 0.1820947378873825, 'learning_rate': 1.2463350401624278e-05, 'epoch': 5.24}
{'loss': 0.0062, 'grad_norm': 0.2509198486804962, 'learning_rate': 1.2119996049219528e-05, 'epoch': 5.25}
{'loss': 0.0076, 'grad_norm': 0.16280397772789001, 'learning_rate': 1.1781238356736622e-05, 'epoch': 5.26}
{'loss': 0.0056, 'grad_norm': 0.11632858216762543, 'learning_rate': 1.1447088617719746e-05, 'epoch': 5.27}
{'loss': 0.0067, 'grad_norm': 0.16982614994049072, 'learning_rate': 1.11175579720925e-05, 'epoch': 5.28}
{'loss': 0.0062, 'grad_norm': 0.17005200684070587, 'learning_rate': 1.0792657405786598e-05, 'epoch': 5.29}
{'loss': 0.0053, 'grad_norm': 0.21861980855464935, 'learning_rate': 1.0472397750375693e-05, 'epoch': 5.31}
{'loss': 0.0052, 'grad_norm': 0.06090258061885834, 'learning_rate': 1.0156789682714106e-05, 'epoch': 5.32}
{'loss': 0.0059, 'grad_norm': 0.19827307760715485, 'learning_rate': 9.845843724581066e-06, 'epoch': 5.33}
{'loss': 0.0059, 'grad_norm': 0.16210420429706573, 'learning_rate': 9.539570242329798e-06, 'epoch': 5.34}
{'loss': 0.0058, 'grad_norm': 0.12082593888044357, 'learning_rate': 9.237979446541898e-06, 'epoch': 5.35}
{'loss': 0.0043, 'grad_norm': 0.14498122036457062, 'learning_rate': 8.941081391687177e-06, 'epoch': 5.36}
{'loss': 0.0055, 'grad_norm': 0.1290360391139984, 'learning_rate': 8.64888597578815e-06, 'epoch': 5.37}
{'loss': 0.0061, 'grad_norm': 0.132172629237175, 'learning_rate': 8.361402940090211e-06, 'epoch': 5.38}
{'loss': 0.0051, 'grad_norm': 0.1778310388326645, 'learning_rate': 8.07864186873694e-06, 'epoch': 5.39}
{'loss': 0.0059, 'grad_norm': 0.18437784910202026, 'learning_rate': 7.800612188450473e-06, 'epoch': 5.4}
{'loss': 0.0078, 'grad_norm': 0.20985418558120728, 'learning_rate': 7.527323168217236e-06, 'epoch': 5.41}
{'loss': 0.0048, 'grad_norm': 0.14696165919303894, 'learning_rate': 7.258783918978966e-06, 'epoch': 5.42}
{'loss': 0.0053, 'grad_norm': 0.12573593854904175, 'learning_rate': 6.995003393329046e-06, 'epoch': 5.43}
{'loss': 0.0054, 'grad_norm': 0.23393315076828003, 'learning_rate': 6.735990385213897e-06, 'epoch': 5.44}
{'loss': 0.0071, 'grad_norm': 0.19395405054092407, 'learning_rate': 6.48175352963991e-06, 'epoch': 5.45}
{'loss': 0.0082, 'grad_norm': 0.21240882575511932, 'learning_rate': 6.232301302385534e-06, 'epoch': 5.47}
{'loss': 0.006, 'grad_norm': 0.18685728311538696, 'learning_rate': 5.9876420197186585e-06, 'epoch': 5.48}
{'loss': 0.0054, 'grad_norm': 0.12336287647485733, 'learning_rate': 5.747783838119474e-06, 'epoch': 5.49}
{'loss': 0.0052, 'grad_norm': 0.18837417662143707, 'learning_rate': 5.512734754008541e-06, 'epoch': 5.5}
{'loss': 0.0055, 'grad_norm': 0.18531686067581177, 'learning_rate': 5.282502603480032e-06, 'epoch': 5.51}
{'loss': 0.0064, 'grad_norm': 0.16504880785942078, 'learning_rate': 5.057095062040678e-06, 'epoch': 5.52}
{'loss': 0.0058, 'grad_norm': 0.07632089406251907, 'learning_rate': 4.836519644353887e-06, 'epoch': 5.53}
{'loss': 0.0061, 'grad_norm': 0.09465380012989044, 'learning_rate': 4.620783703989045e-06, 'epoch': 5.54}
{'loss': 0.0044, 'grad_norm': 0.1281626969575882, 'learning_rate': 4.409894433176514e-06, 'epoch': 5.55}
{'loss': 0.0066, 'grad_norm': 0.2921086549758911, 'learning_rate': 4.203858862567838e-06, 'epoch': 5.56}
{'loss': 0.0066, 'grad_norm': 0.1718030422925949, 'learning_rate': 4.002683861001266e-06, 'epoch': 5.57}
{'loss': 0.0058, 'grad_norm': 0.1976788341999054, 'learning_rate': 3.806376135272882e-06, 'epoch': 5.58}
{'loss': 0.004, 'grad_norm': 0.20473019778728485, 'learning_rate': 3.6149422299129373e-06, 'epoch': 5.59}
{'loss': 0.0054, 'grad_norm': 0.1971195489168167, 'learning_rate': 3.4283885269676235e-06, 'epoch': 5.6}
{'loss': 0.007, 'grad_norm': 0.1424332559108734, 'learning_rate': 3.24672124578646e-06, 'epoch': 5.62}
{'loss': 0.0041, 'grad_norm': 0.13170038163661957, 'learning_rate': 3.069946442814758e-06, 'epoch': 5.63}
{'loss': 0.006, 'grad_norm': 0.09846508502960205, 'learning_rate': 2.8980700113919175e-06, 'epoch': 5.64}
{'loss': 0.0059, 'grad_norm': 0.37412524223327637, 'learning_rate': 2.731097681554767e-06, 'epoch': 5.65}
{'loss': 0.0045, 'grad_norm': 0.5154725909233093, 'learning_rate': 2.5690350198466157e-06, 'epoch': 5.66}
{'loss': 0.0045, 'grad_norm': 0.11084584146738052, 'learning_rate': 2.411887429131737e-06, 'epoch': 5.67}
{'loss': 0.0069, 'grad_norm': 0.08723373711109161, 'learning_rate': 2.2596601484151266e-06, 'epoch': 5.68}
{'loss': 0.006, 'grad_norm': 0.0994744673371315, 'learning_rate': 2.112358252667912e-06, 'epoch': 5.69}
{'loss': 0.0056, 'grad_norm': 0.14279648661613464, 'learning_rate': 1.9699866526581675e-06, 'epoch': 5.7}
{'loss': 0.005, 'grad_norm': 0.16399909555912018, 'learning_rate': 1.832550094787183e-06, 'epoch': 5.71}
{'loss': 0.0046, 'grad_norm': 0.10352736711502075, 'learning_rate': 1.7000531609312362e-06, 'epoch': 5.72}
{'loss': 0.007, 'grad_norm': 0.12887847423553467, 'learning_rate': 1.5725002682887678e-06, 'epoch': 5.73}
{'loss': 0.0055, 'grad_norm': 0.23820634186267853, 'learning_rate': 1.4498956692332974e-06, 'epoch': 5.74}
{'loss': 0.0064, 'grad_norm': 0.2423074096441269, 'learning_rate': 1.3322434511714552e-06, 'epoch': 5.75}
{'loss': 0.0048, 'grad_norm': 0.057784099131822586, 'learning_rate': 1.2195475364068397e-06, 'epoch': 5.77}
{'loss': 0.0049, 'grad_norm': 0.050128672271966934, 'learning_rate': 1.1118116820092393e-06, 'epoch': 5.78}
{'loss': 0.0077, 'grad_norm': 0.31832170486450195, 'learning_rate': 1.0090394796893164e-06, 'epoch': 5.79}
{'loss': 0.0048, 'grad_norm': 0.16558806598186493, 'learning_rate': 9.112343556789526e-07, 'epoch': 5.8}
{'loss': 0.0051, 'grad_norm': 0.1860734522342682, 'learning_rate': 8.183995706169899e-07, 'epoch': 5.81}
{'loss': 0.0058, 'grad_norm': 0.21592459082603455, 'learning_rate': 7.305382194404685e-07, 'epoch': 5.82}
{'loss': 0.0061, 'grad_norm': 0.15809284150600433, 'learning_rate': 6.476532312815419e-07, 'epoch': 5.83}
{'loss': 0.0052, 'grad_norm': 0.10704686492681503, 'learning_rate': 5.697473693697884e-07, 'epoch': 5.84}
{'loss': 0.0065, 'grad_norm': 0.20960372686386108, 'learning_rate': 4.968232309400689e-07, 'epoch': 5.85}
{'loss': 0.0064, 'grad_norm': 0.08368819952011108, 'learning_rate': 4.2888324714594466e-07, 'epoch': 5.86}
{'loss': 0.0061, 'grad_norm': 0.25125956535339355, 'learning_rate': 3.65929682978644e-07, 'epoch': 5.87}
{'loss': 0.0044, 'grad_norm': 0.13221025466918945, 'learning_rate': 3.0796463719157116e-07, 'epoch': 5.88}
{'loss': 0.0049, 'grad_norm': 0.12682494521141052, 'learning_rate': 2.5499004223031305e-07, 'epoch': 5.89}
{'loss': 0.0069, 'grad_norm': 0.2629293203353882, 'learning_rate': 2.070076641681573e-07, 'epoch': 5.9}
{'loss': 0.0065, 'grad_norm': 0.24233002960681915, 'learning_rate': 1.640191026473392e-07, 'epoch': 5.92}
{'loss': 0.0057, 'grad_norm': 0.1389797180891037, 'learning_rate': 1.2602579082561792e-07, 'epoch': 5.93}
{'loss': 0.0063, 'grad_norm': 0.11385104060173035, 'learning_rate': 9.302899532853126e-08, 'epoch': 5.94}
{'loss': 0.0045, 'grad_norm': 0.171805277466774, 'learning_rate': 6.502981620714609e-08, 'epoch': 5.95}
{'loss': 0.0065, 'grad_norm': 0.15989145636558533, 'learning_rate': 4.2029186901421097e-08, 'epoch': 5.96}
{'loss': 0.0041, 'grad_norm': 0.10557014495134354, 'learning_rate': 2.4027874209081588e-08, 'epoch': 5.97}
{'loss': 0.0042, 'grad_norm': 0.16918723285198212, 'learning_rate': 1.1026478260006688e-08, 'epoch': 5.98}
{'loss': 0.0064, 'grad_norm': 0.19386371970176697, 'learning_rate': 3.0254324962786235e-09, 'epoch': 5.99}
{'loss': 0.0058, 'grad_norm': 0.5381535291671753, 'learning_rate': 2.5003657710964685e-11, 'epoch': 6.0}
{'train_runtime': 11390.5904, 'train_samples_per_second': 3.936, 'train_steps_per_second': 0.493, 'train_loss': 0.17543596812920667, 'epoch': 6.0}
